Kapisanan Keyword Summary,,,,,,,,,,,,
Keyword,Matched Comment Rows,Numbers Updated At,,,,,,,,,,
BUKLOD,942,"Fetched 06/05/2026, 10:00:03 PM GMT+8",,,,,,,,,,
KADIWA,1162,"Fetched 06/05/2026, 10:00:03 PM GMT+8",,,,,,,,,,
BINHI,1457,"Fetched 06/05/2026, 10:00:03 PM GMT+8",,,,,,,,,,
PNK,272,"Fetched 06/05/2026, 10:00:03 PM GMT+8",,,,,,,,,,
Total Comments,3833,,,,,,,,,,,
BUKLOD Comments,,,,,,,,,,,,
No.,Matched Kapisanan Keyword,Commenter Name,Comment Time,Comment Text,Comment URL,Comment ID,Channel ID,Fetched At
389,BUKLOD,@joy-d3n4u,2 weeks ago,Kami po ay bumabati / Huwag nating isantabi / INCMV panoorin palagi / Atin din din itong ibahagi…. / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyM9DHKZImmQNc-PJd4AaABAg,UgyM9DHKZImmQNc-PJd4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
390,BUKLOD,@joy-d3n4u,2 weeks ago,Amin po kayong binabati / Kami’y laging nakangiti / INCMV panoorin palagi / Ating Distrito ating ipagmalaki / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugydzzf5W77PbdSin6x4AaABAg,Ugydzzf5W77PbdSin6x4AaABAg,UCdSHn503pqXwdsqmLKce88g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
391,BUKLOD,@joymaylee-e9o,2 weeks ago,"Energetic Friday po😊 / Shout out po sa masipag,mabait,masigla at maganda naming tita Jade / Salamat po sa inyo tita / ❤❤❤❤ / Mula po sa Kapisanang Buklod / Lokal ng atok gold",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgznCp6fGedSBTD1Ox14AaABAg,UgznCp6fGedSBTD1Ox14AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
392,BUKLOD,@joymaylee-e9o,2 weeks ago,Happy viewing po / 😁shout out po sa  / Masigasig naming PD2 / Ka Danilo Bautista / 🌟🌟🌟🌟 / Mula po sa Kapisanang Buklod / #Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx5_qcfHCkW5KnsHDx4AaABAg,Ugx5_qcfHCkW5KnsHDx4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
393,BUKLOD,@joymaylee-e9o,2 weeks ago,Magandang umaga po / Masayang pakikiisa po / ❤❤❤ / Mula po sa kapisanang buklod / ❤❤❤❤ / Lokal ng atok gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzRWGTxzbGreli5_FB4AaABAg,UgzRWGTxzbGreli5_FB4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
394,BUKLOD,@joymaylee-e9o,2 weeks ago,Happy watching po / 😁shout out po sa  / Masigasig naming PD3 / Ka Joel Bulah / 🎉🎉🎉 / Kapisanang Buklod / #Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwG_YmRuZSi_VRejAl4AaABAg,UgwG_YmRuZSi_VRejAl4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
395,BUKLOD,@joymaylee-e9o,2 weeks ago,Happy viewing po / 😁shout out po sa  / masigasig naming PD4 / Lolo Elberto Cosil Sr. / Kapisanang Buklod / #Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzJxxH_OzbNVGo-GBx4AaABAg,UgzJxxH_OzbNVGo-GBx4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
396,BUKLOD,@joymaylee-e9o,2 weeks ago,Happy viewing po😊 / Shout out po sa sambahayan ng napakasipag naming Pangulong Kalihim  / 😊Tita Jeanie Tugad / Kapisanang Buklod / ❤Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwX8PFHGM8HOYa8SYJ4AaABAg,UgwX8PFHGM8HOYa8SYJ4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
397,BUKLOD,@joymaylee-e9o,2 weeks ago,Happy Friday po😂 / ❤shout out po sa mga masisipag pong mga mang-aawit.Buong-puso pong umaawit sa pangunguna sa mga pagpupuri sa Ama.Salamat po sa inyo❤ / Kapisanang Buklod / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzQPg3jpbn56oE7hc54AaABAg,UgzQPg3jpbn56oE7hc54AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
398,BUKLOD,@joymaylee-e9o,2 weeks ago,Always happy watching po😂 / ❤shout out po sa mga masisipag pong mga mang-aawit.Buong-puso pong umaawit sa pangunguna sa mga pagpupuri sa Ama.Salamat po sa inyo❤ / Kapisanang Buklod / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwLmdJavLnHeIHJtZ14AaABAg,UgwLmdJavLnHeIHJtZ14AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
399,BUKLOD,@joylee1468,2 weeks ago,Happy Friday po😂 / ❤shout out po sa mga masisipag pong mga mang-aawit.Buong-puso pong umaawit sa pangunguna sa mga pagpupuri sa Ama.Salamat po sa inyo❤ / Kapisanang Buklod / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxmI4uCQ3iZwgWDnRN4AaABAg,UgxmI4uCQ3iZwgWDnRN4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
400,BUKLOD,@joylee1468,2 weeks ago,Happy viewing po😊 / Shout out po sa sambahayan ng napakasipag naming Pangulong Kalihim  / 😊Tita Jeanie Tugad / Kapisanang Buklod / ❤Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgytkyGA-g8EWAtXEyp4AaABAg,UgytkyGA-g8EWAtXEyp4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
401,BUKLOD,@joylee1468,2 weeks ago,Happy Friday po😂 / ❤shout out po sa mga masisipag pong mga mang-aawit.Buong-puso pong umaawit sa pangunguna sa mga pagpupuri sa Ama.Salamat po sa inyo❤ / Kapisanang Buklod / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwkOzpNASpXqrl5vGp4AaABAg,UgwkOzpNASpXqrl5vGp4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
402,BUKLOD,@joylee1468,2 weeks ago,Happy viewing po / 😁shout out po sa  / Masigasig naming PD2 / Ka Danilo Bautista / 🌟🌟🌟🌟 / Mula po sa Kapisanang Buklod / #Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxPX3YG6ksfYxB-zRx4AaABAg,UgxPX3YG6ksfYxB-zRx4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
403,BUKLOD,@joylee1468,2 weeks ago,Happy viewing po / 😁shout out po sa  / masigasig naming PD4 / Lolo Elberto Cosil Sr. / Kapisanang Buklod / #Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxVy-yY5avjgZgD68F4AaABAg,UgxVy-yY5avjgZgD68F4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
404,BUKLOD,@joylee1468,2 weeks ago,Happy watching po / 😁shout out po sa  / Masigasig naming PD3 / Ka Joel Bulah / 🎉🎉🎉 / Kapisanang Buklod / #Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwD2iGuExrcqZxpW0l4AaABAg,UgwD2iGuExrcqZxpW0l4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
405,BUKLOD,@joylee1468,2 weeks ago,❤❤❤❤🎼🎹🎼🎹 / Masiglang  panonood po / ❤shout out po sa masipag at  / Masayahin po naming organista / 🎹🎼 😊Ka Jennilyn Lazaro😊 / Mula po sa Kapisanang Buklod / 🎉Lokal ng Atok Gold🎉,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzGkzK-mPHyw6ptU-p4AaABAg,UgzGkzK-mPHyw6ptU-p4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
406,BUKLOD,@joylee1468,2 weeks ago,masayang nanonood  po  / Habang nagkakape☕☕☕ / Shout out po sa Sicmaten Family / INCMV / Mula po sa Kapisanang Buklod / 😊😊😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxTiHZ9OraNn3bbF_Z4AaABAg,UgxTiHZ9OraNn3bbF_Z4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
407,BUKLOD,@jeanietugad4595,2 weeks ago,"Halina mga kapatid na nasa Buklod,, patuloy po tayong manood ng masaya,, Kalihiman/Registry ng Atok  Gold.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwjYi7vXvXuPtrI6U54AaABAg,UgwjYi7vXvXuPtrI6U54AaABAg,UC4-hT99A9u-aH7hnm5JCSfg,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
408,BUKLOD,@PHEBIE-f7h,2 weeks ago,Gandang morning po. / Enjoy watching po /  /  / ❤❤ATOKGOLD BUKLOD❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxIzoOZR9e2pG40B954AaABAg,UgxIzoOZR9e2pG40B954AaABAg,UCNkJMMXP19AJSsNov8Fp3Ag,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
409,BUKLOD,@joylee1468,2 weeks ago,😇😇😇😇 / I know / But I swear / It gets better…. / Mula po sa Kapisanang Buklod / 😊lokal ng atok gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwqQP9QxoFJhrsZKop4AaABAg,UgwqQP9QxoFJhrsZKop4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
410,BUKLOD,@joylee1468,2 weeks ago,Amin po kayong binabati / Kami’y laging nakangiti / INCMV panoorin palagi / Ating Distrito ating ipagmalaki / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzs7E9-Ij3rRzQxdrJ4AaABAg,Ugzs7E9-Ij3rRzQxdrJ4AaABAg,UC7UWPgNV4p4GGKzoeFbHS8g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
411,BUKLOD,@PHEBIE-f7h,2 weeks ago (edited),"""Hold on to your faith; Let God set you free.""  / God's Love for His children is eternal. /  /  / ❤❤AtokGold Buklod❤❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx3X-fWL0g_OqrOYcF4AaABAg,Ugx3X-fWL0g_OqrOYcF4AaABAg,UCNkJMMXP19AJSsNov8Fp3Ag,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
412,BUKLOD,@PHEBIE-f7h,2 weeks ago,Let's Go Benguet! /  /  /  / ❤AtokGold Buklod❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzHkeNNhDg50RFqUJB4AaABAg,UgzHkeNNhDg50RFqUJB4AaABAg,UCNkJMMXP19AJSsNov8Fp3Ag,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
413,BUKLOD,@joymaylee-e9o,2 weeks ago,❤happy hearts po😊 / 😂shout out po sa  / Sanil Family / Sa aming lokal / Mula po sa Kapisanang Buklod / 😊😊lokal ng atok gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwdETRDihR8UyjPjo94AaABAg,UgwdETRDihR8UyjPjo94AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
414,BUKLOD,@joymaylee-e9o,2 weeks ago,😊😊🎉🎉evening po / ❤INCMV❤ / 😂shout out po sa  / Capones Family.. / Mula po sa Kapisanang Buklod / 😊😊Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyBlIqWhACDvwJTzeN4AaABAg,UgyBlIqWhACDvwJTzeN4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
415,BUKLOD,@joymaylee-e9o,2 weeks ago,Masayang panonood po📺📱 / Shout out po sa /  Cornel Family / Sa aming lokal😊😊😊 / Mula po sa Kapisanang Buklod / ❤lokal ng atok gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzHwLYNq9r6yoy4b6Z4AaABAg,UgzHwLYNq9r6yoy4b6Z4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
416,BUKLOD,@joymaylee-e9o,2 weeks ago,😂❤😂😊shout out po sa Sambahayan  / ng aming gwapong Tito Rowney  / at magandang Tita Jade Miguel / Mula po sa Kapisanang Buklod / ❤❤Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxVtwXm6xS8jsL-xPF4AaABAg,UgxVtwXm6xS8jsL-xPF4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
417,BUKLOD,@joymaylee-e9o,2 weeks ago,😂❤😊Shout out po sa Sambahayan  / ng aming LSO at LSO sec. / Ka Julius at Ka Sarah  Ydio / Mula po sa Kapisanang Buklod / 😊Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzB3HTP1wt39O4W5I14AaABAg,UgzB3HTP1wt39O4W5I14AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
418,BUKLOD,@joymaylee-e9o,2 weeks ago,Habang nagkakape☕☕☕ / ❤INCMV❤ / Shout out po sa Sicmaten Family / Mula po sa Kapisanang Buklod / 😊😊😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzKfc06NYJgLCdffkZ4AaABAg,UgzKfc06NYJgLCdffkZ4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
419,BUKLOD,@joymaylee-e9o,2 weeks ago,😊watching po😊 / Shout out sa Sambahayan po ng  / Masigla naming PD4 / Ka Elberto Cosil Sr. / Mula po sa Kapisanang Buklod / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzLlVHOXK9cuEZJEVZ4AaABAg,UgzLlVHOXK9cuEZJEVZ4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
420,BUKLOD,@joymaylee-e9o,2 weeks ago,Magandang gabi po🌕🌝 / Shout out po sa Sambahayan / ng aming mabait na PD3 / Ka Joel Bulah / Mula po sa Kapisanang Buklod / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz9DhUl1toYkwAOmip4AaABAg,Ugz9DhUl1toYkwAOmip4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
421,BUKLOD,@joymaylee-e9o,2 weeks ago,Happy watching po / shout out po sa Sambahayan ng aming /  masipag na PD2  / Ka Danilo Bautista😊 / Mula po sa Kapisanang Buklod / ❤Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugysj8MOLiDxyJ_VRfx4AaABAg,Ugysj8MOLiDxyJ_VRfx4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
422,BUKLOD,@joymaylee-e9o,2 weeks ago,🎉Go Benguet!!! / shout out po sa sambahayan ng  / masigasig naming PD1 / Tatay Miguel Bautista Sr. / Mula po sa Kapisanang Buklod / ❤❤❤Lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx8e8pvTnkB_eMoOgd4AaABAg,Ugx8e8pvTnkB_eMoOgd4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
423,BUKLOD,@joymaylee-e9o,2 weeks ago,happy watching  po  / Family bonding 📺📱👨‍👩‍👧 / shout out po sa Marinias Family / sa aming  lokal / Mula po sa Kapisanang Buklod / 😊😊😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzEuLS5wf6i547l3WF4AaABAg,UgzEuLS5wf6i547l3WF4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
424,BUKLOD,@joymaylee-e9o,2 weeks ago,masayang panonood  po  / Habang nagkakape😂 / ❤INCMV❤ / Shout out po sa Lazaro Family / Mula po sa Kapisanang Buklod / 😊😊😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxhO07enPxbcbpZbax4AaABAg,UgxhO07enPxbcbpZbax4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
425,BUKLOD,@PHEBIE-f7h,2 weeks ago,"In our Lord God's great POWER, you must BELIEVE!! /  /  /  / BUKLOD OF ATOKGOLD",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugznhyrxa1IyUXIiQMl4AaABAg,Ugznhyrxa1IyUXIiQMl4AaABAg,UCNkJMMXP19AJSsNov8Fp3Ag,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
426,BUKLOD,@joymaylee-e9o,2 weeks ago,❤❤❤Maligayang panonood po mga kapatid / shout out po sa mga makikisig at masayahing  / Pamunuan sa aming lokal… / Salamat po sa inyo / Mula po sa Kapisanang Buklod / ❤lokal ng Atok Gold❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxT0ZcBGtXPF6udbEh4AaABAg,UgxT0ZcBGtXPF6udbEh4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
427,BUKLOD,@joymaylee-e9o,2 weeks ago,😂happy Thursday po😊 / Maligayang nakikiisa / INCMV -Benguet / 😊😊😊😊 / Mula po sa Kapisanang Buklod / ❤lokal ng Atok Gold🇮🇹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy4ptEOSSrdkj2cD454AaABAg,Ugy4ptEOSSrdkj2cD454AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
428,BUKLOD,@joymaylee-e9o,2 weeks ago,Happy watching po😊😊 / Laging masaya / Nakakabata😂 / INCMV na🎉🎉🎉 / Mula po sa Kapisanang Buklod / Lokal ng atok gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzzV8UNF1eULaXphq54AaABAg,UgzzV8UNF1eULaXphq54AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
429,BUKLOD,@joymaylee-e9o,2 weeks ago,Happy viewing po / Masayang panonood po / Shout out po sa masisigla / at masisipag na mga maytungkulin❤❤❤ / Mula po sa Kapisanang Buklod / Lokal ng atok gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyOeT_yY57OCSwzufR4AaABAg,UgyOeT_yY57OCSwzufR4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
430,BUKLOD,@joymaylee-e9o,2 weeks ago,Blessed evening po / 😂shout out po sa /  Pangulong Buklod ng lokal / Ka Jonathan Lazaro / 😊😊😊 / Mula po sa Kapisanang Buklod / 😊Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx5srY4rEB_CZHfWhN4AaABAg,Ugx5srY4rEB_CZHfWhN4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
431,BUKLOD,@joymaylee-e9o,2 weeks ago,Masayang gabi po😊 / 😂shout out po sa /  Pangulong Kadiwa ng lokal / Ate Joely Bulah / 😊😊😊 / Mula po sa Kapisanang Buklod / 😊Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzU4WYkBCzr61za1vl4AaABAg,UgzU4WYkBCzr61za1vl4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
432,BUKLOD,@joymaylee-e9o,2 weeks ago,"Energetic Thursday po😊 / Shout out po sa masipag,mabait,masigla at maganda naming tita Jade / Salamat po sa inyo tita / ❤❤❤❤ / Mula po sa Kapisanang Buklod / Lokal ng atok gold",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy45vj3ZbuOrvK9RvF4AaABAg,Ugy45vj3ZbuOrvK9RvF4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
433,BUKLOD,@PHEBIE-f7h,2 weeks ago,"The message of the song, God's Love is truly inspiring. /  /  / ❤❤AtokGold Buklod❤❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgykZXSRVABtAPo7iZ54AaABAg,UgykZXSRVABtAPo7iZ54AaABAg,UCNkJMMXP19AJSsNov8Fp3Ag,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
434,BUKLOD,@PHEBIE-f7h,2 weeks ago,Happy viewing po mga kapatid / ENJOY WATCHING! / Journey to 47k views / LET'S GO BENGUET! /  / ❤❤BUKLOD OF ATOKGOLD❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzDQ2M804OXWyLZ0TJ4AaABAg,UgzDQ2M804OXWyLZ0TJ4AaABAg,UCNkJMMXP19AJSsNov8Fp3Ag,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
435,BUKLOD,@PHEBIE-f7h,2 weeks ago,"In our Lord God's great POWER, you must BELIEVE!! /  /  /  / ❤BUKLOD OF ATOKGOLD❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwVhRjykCdWDRC37zh4AaABAg,UgwVhRjykCdWDRC37zh4AaABAg,UCNkJMMXP19AJSsNov8Fp3Ag,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
436,BUKLOD,@joymaylee-e9o,2 weeks ago,masayang nakikiisa po / 😂shout out po sa /  Pangulong Binhi ng aming lokal / Ka Alexia Ydio / Mula po sa Kapisanang Buklod / 😊Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx5Cb9OHneLDaTD14Z4AaABAg,Ugx5Cb9OHneLDaTD14Z4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
437,BUKLOD,@PHEBIE-f7h,2 weeks ago,On track for 47k views. / Let's go Benguet! /  /  /  / ❤ATOKGOLD BUKLOD❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyoQUkfE--JV-v_3sN4AaABAg,UgyoQUkfE--JV-v_3sN4AaABAg,UCNkJMMXP19AJSsNov8Fp3Ag,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
438,BUKLOD,@racqueldaludado1779,2 weeks ago,"Happy viewing po sa lahat ng mga Buklod, Distrito ng Benguet",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzI-JbMdvKCQ_OyZyV4AaABAg,UgzI-JbMdvKCQ_OyZyV4AaABAg,UCgZwecFPuKOLF2FdCfR99dw,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
439,BUKLOD,@iya-k7j,2 weeks ago,❤God’s Love / It’s His / Precious Gift / To Us❤ / Kapisanang Buklod / Lokal ng Atok Gold / ❤God’s Love / It’s His / Precious Gift / To Us❤ / Kapisanang binhi / Lokal ng Atok Gold,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzkhsXtSpZW86KVIfh4AaABAg,UgzkhsXtSpZW86KVIfh4AaABAg,UC_R2GfmFAjE8k8DgEjmtv7g,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
440,BUKLOD,@joymaylee-e9o,2 weeks ago,Masayang panonood po mga kapatid / 😂shout out po sa mga  / magigiting po na  / Pamunuan sa aming lokal. / Mula po sa Kapisanang Buklod / 🎉lokal ng atok gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzjl6Zx3f4USquLPFp4AaABAg,Ugzjl6Zx3f4USquLPFp4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
441,BUKLOD,@joymaylee-e9o,2 weeks ago,💚🤍❤INCMV🟩⬜🟥 / His / Wondrous / LOVE / 🟢⚪🔴 / Mula po sa Kapisanang Buklod / LOKAL NG ATOK GOLD,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzC-T64zEaddDPbRkJ4AaABAg,UgzC-T64zEaddDPbRkJ4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
442,BUKLOD,@joymaylee-e9o,2 weeks ago,❤God’s L❤VE is bigger /  Than the ocean / And / Brighter than the stars / ⭐🌟⭐🌟 / Mula po sa Kapisanang Buklod / 😊😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzifOERZ6xlPg8Lbg14AaABAg,UgzifOERZ6xlPg8Lbg14AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
443,BUKLOD,@joymaylee-e9o,2 weeks ago,😍we L❤VE INCMV😊 /  / Shout out po sa mga  /  / Masigasig na Kadiwa /  / Sa aming lokal🏆🥇🏅🎖 /  / Mula po sa Kapisanang Buklod /  / 😊Lokal ng Atok Gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwQFq1-TFttGFeOjrl4AaABAg,UgwQFq1-TFttGFeOjrl4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
444,BUKLOD,@joymaylee-e9o,2 weeks ago,❤😊😇Blessed evening po / Shout out po sa mga / Maliliksing Binhi  / Sa aming lokal😊😊 / Mula po sa Kapisanang Buklod / ❤lokal ng atok gold😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxlIO5fadKT65AVcSB4AaABAg,UgxlIO5fadKT65AVcSB4AaABAg,UCVNaOxPbc9ZEHqlMp6TAgMA,"Fetched 06/05/2026, 10:00:03 PM GMT+8"
