No.	Commenter Name	Comment Time	Comment Text	Comment URL	Comment ID	Channel ID	Fetched At
6314	@ramosjonalynl.7154	10 days ago	Magandang umaga po mga kapatid. Pagbati mula sa Lokal ng Irisan, Distrito ng Benguet 🎉	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxqwIJBOHLt3BR_cH94AaABAg	UgxqwIJBOHLt3BR_cH94AaABAg	UC977GiNM_HEPgQxLhx-FBVQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6315	@dinverlaruansingforyourhea9639	10 days ago	🇮🇹District of Benguet	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyG9tic0r9KJbU-hOd4AaABAg	UgyG9tic0r9KJbU-hOd4AaABAg	UCt4-mv5pLeoS-tsyDUOHLbA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6316	@jeanietugad4595	10 days ago	Enjoy sa masayang panonood,, Atok Gold,, Kalihiman/Registry.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgylqbSPkQvBOnlvU7Z4AaABAg	UgylqbSPkQvBOnlvU7Z4AaABAg	UC4-hT99A9u-aH7hnm5JCSfg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6317	@jaydeesotto488	10 days ago	mula po sa lokal ng Irisan Distrito ng Benguet... happy viewing po mga kapatid😊😊😊	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwv-7uuTh8qotiXJzt4AaABAg	Ugwv-7uuTh8qotiXJzt4AaABAg	UCjnf-CTt3LWKZVwyiWSJcmg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6318	@PHEBIE-f7h	10 days ago	Oras oras, minu-minuto ang aming panononood mula po lokal ng AtokGold. / LET'S GO BENGUET!!!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwQbjskIL_AdXg3gYt4AaABAg	UgwQbjskIL_AdXg3gYt4AaABAg	UCNkJMMXP19AJSsNov8Fp3Ag	Fetched 06/04/2026, 9:00:00 PM GMT+8
6319	@jaydeesotto488	10 days ago	Good Morning District of Benguet from locale of Irisan... Happy viewing po mga kapatid 😊😊😊	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwdlGTYZZMpBgHH7_l4AaABAg	UgwdlGTYZZMpBgHH7_l4AaABAg	UCjnf-CTt3LWKZVwyiWSJcmg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6320	@ErdsAlibno	10 days ago	Good morning ka Neil Fortin, frm KIAS	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxe7vVWjNuXlAaAfQx4AaABAg	Ugxe7vVWjNuXlAaAfQx4AaABAg	UCQdRsrnmfo5kZd6JdeIvUQQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6321	@neiljeffersonfortin7735	10 days ago	Hello po ka. Erds from lokal ng balatoc	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzTDboZUhOjSmNgNjN4AaABAg	UgzTDboZUhOjSmNgNjN4AaABAg	UCzMhyS9XhK6L7iy3bwA1bfw	Fetched 06/04/2026, 9:00:00 PM GMT+8
6322	@YangjuAni	10 days ago	Happy viewing  po mula po sa lokal ng marcos hiway Distrito ng Benguet	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzuH3wfXkrvjjifmll4AaABAg	UgzuH3wfXkrvjjifmll4AaABAg	UCf-TY0mXvwrXIHV5FCEQ29A	Fetched 06/04/2026, 9:00:00 PM GMT+8
6323	@jerichobanago9112	10 days ago	💚🤍🤎 District of Benguet	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxVA2qNDLG9Bldqcj94AaABAg	UgxVA2qNDLG9Bldqcj94AaABAg	UCUeMSZENNBnmnLtYoNQ941Q	Fetched 06/04/2026, 9:00:00 PM GMT+8
6324	@jeanietugad4595	10 days ago	Lets fly Benguet on Top,,, Atok Gold,, Kalihiman/Registry.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyhkiSiXzRE_rrUrFt4AaABAg	UgyhkiSiXzRE_rrUrFt4AaABAg	UC4-hT99A9u-aH7hnm5JCSfg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6325	@jeanietugad4595	10 days ago	Halina at tuloy tuloy na manood,, Kalihiman/Registry,, Atok Gold.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzUXTIXYtotS7-vDIN4AaABAg	UgzUXTIXYtotS7-vDIN4AaABAg	UC4-hT99A9u-aH7hnm5JCSfg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6326	@jeanietugad4595	10 days ago	Masayang panonood sa mga Kadiwa,, Atok Gold,, Kalihiman/Registry.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxemruHmO8Vj5Ppa454AaABAg	UgxemruHmO8Vj5Ppa454AaABAg	UC4-hT99A9u-aH7hnm5JCSfg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6327	@jeanietugad4595	10 days ago	Happy viewing po sa lahat,, Atok Gold,, Kalihiman/Registry.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxoe_Uue0HKJ5glLaR4AaABAg	Ugxoe_Uue0HKJ5glLaR4AaABAg	UC4-hT99A9u-aH7hnm5JCSfg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6328	@YangjuAni-c8s	10 days ago	Happy viewing po sa lahat ng mga kapatid sa buong mundo mula po sa lokal ng marcos hiway-Distrito ng Benguet	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugytoyk_jOuknF3vgKN4AaABAg	Ugytoyk_jOuknF3vgKN4AaABAg	UCzsGy_mv4Q2MZJdjOlGGxIA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6329	@JulieAnnCabusi-pz3hl	10 days ago	LETS GO BENGUET  / FIGHT FIGHT FIGHT🎉🎉🎉	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzGt6YzSpqhxzn6tSp4AaABAg	UgzGt6YzSpqhxzn6tSp4AaABAg	UC2wbc6054klivhZEERMMgOA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6330	@RoelJoshArabejo	10 days ago	Fight Benguet 🎉 / Happy Watching from Aurora Hill ❤ / #Kalihim #TSV	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwp_DPsO8TNwPwo71Z4AaABAg	Ugwp_DPsO8TNwPwo71Z4AaABAg	UC_5rEJfoFzwKQH9Tvh4VPmw	Fetched 06/04/2026, 9:00:00 PM GMT+8
6331	@RoelJoshArabejo	10 days ago	Lets Go Benguet 🎉 / Happy Watching from Aurora Hill ❤ / #Kalihim #TSV	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzMyyp-T4ssiChP8pN4AaABAg	UgzMyyp-T4ssiChP8pN4AaABAg	UC_5rEJfoFzwKQH9Tvh4VPmw	Fetched 06/04/2026, 9:00:00 PM GMT+8
6332	@PHEBIE-f7h	10 days ago (edited)	Happy viewing po mga kapatid. /  /  /  / ❤❤Lokal ng AtokGold❤❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxqMoY1UTzJxD68Vl54AaABAg	UgxqMoY1UTzJxD68Vl54AaABAg	UCNkJMMXP19AJSsNov8Fp3Ag	Fetched 06/04/2026, 9:00:00 PM GMT+8
6333	@rickebeyns1370	10 days ago	Happy Viewing po Mula sa Lokal Ng Irisan!! 🚀❤️	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwXji5LpflxqJFPXmV4AaABAg	UgwXji5LpflxqJFPXmV4AaABAg	UC8rmJ3wznEJOdkWXxFpVcTg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6334	@icecreamnamainit	10 days ago	Go Benguet, always the numero uno in our harts / - La Trinidad	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwNXq6hxzARPEa62gR4AaABAg	UgwNXq6hxzARPEa62gR4AaABAg	UCEww66QqjZ0WMGEbN0z08eA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6335	@PHEBIE-f7h	10 days ago	In our Lord God's great POWER, you must BELIEVE!! /  /  /  / BUKLOD OF ATOKGOLD	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxUOsSDEaXf98XUnfp4AaABAg	UgxUOsSDEaXf98XUnfp4AaABAg	UCNkJMMXP19AJSsNov8Fp3Ag	Fetched 06/04/2026, 9:00:00 PM GMT+8
6336	@RoelJoshArabejo	10 days ago	Good morning Benguet 🎉 / Happy Watching from Aurora Hill ❤ / #Kalihim #TSV	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgztxwGOV4snkeLw1lx4AaABAg	UgztxwGOV4snkeLw1lx4AaABAg	UC_5rEJfoFzwKQH9Tvh4VPmw	Fetched 06/04/2026, 9:00:00 PM GMT+8
6337	@fernandezjim	10 days ago	Magandang Umaga po mga kapatid. Lokal po Ng Aurora Hill. Benguet po	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzz0yYKz_9N57tV9FJ4AaABAg	Ugzz0yYKz_9N57tV9FJ4AaABAg	UCOvRXk98NNW7cIG1E7-RSVQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6338	@icecreamnamainit	10 days ago	Glimpsing while eating 🍳 / - La Trinidad	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzc2f7Xm92-xaeXVBt4AaABAg	Ugzc2f7Xm92-xaeXVBt4AaABAg	UCEww66QqjZ0WMGEbN0z08eA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6339	@icecreamnamainit	10 days ago	Happy 10am viewing! / - La Trinidad	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzKo4rrXpjp-NrJVQp4AaABAg	UgzKo4rrXpjp-NrJVQp4AaABAg	UCEww66QqjZ0WMGEbN0z08eA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6340	@Cha.Prestoza	10 days ago	Fiiiight Benguet!  / Let’s gooo! / - Aurora Hill	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzrjkp4SR24k0Hnvzp4AaABAg	Ugzrjkp4SR24k0Hnvzp4AaABAg	UCJtyzfAzuXuJrdJ47hXS3qg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6341	@Cha.Prestoza	10 days ago	Fiiiight Benguet!! ❤❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyVdJDUCiEIcdbtUJB4AaABAg	UgyVdJDUCiEIcdbtUJB4AaABAg	UCJtyzfAzuXuJrdJ47hXS3qg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6342	@icecreamnamainit	10 days ago	Happi viewing  / - La Trinidad	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyRuxgLWOXgzhOj12N4AaABAg	UgyRuxgLWOXgzhOj12N4AaABAg	UCEww66QqjZ0WMGEbN0z08eA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6343	@proudinc30	10 days ago	Hello po sa mga kapatid Happy Happy viewing from lokal ng Megaroyale Distrito ng Benguet💚🤍♥️	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz1jrxaN2f1S0bSNcV4AaABAg	Ugz1jrxaN2f1S0bSNcV4AaABAg	UCCxuia5xRHTb3_q2LpAa8ZA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6344	@VemDeGuzman	10 days ago	Let's Go! Benguet! Fight! Fight! Fight! - Irisan	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyS3J25IxbgSt1b3_h4AaABAg	UgyS3J25IxbgSt1b3_h4AaABAg	UC5v7Vmg4QveGOvqjlBdP_dg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6345	@VemDeGuzman	10 days ago	Watching po mula sa Lokal ng Irisan 😁	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwhclPNZkGsiBK_wGp4AaABAg	UgwhclPNZkGsiBK_wGp4AaABAg	UC5v7Vmg4QveGOvqjlBdP_dg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6346	@VemDeGuzman	10 days ago	Good morning po mga kaptid 😁. Tara na itodo na natin to mga kapatid. Pagbati po mula sa Lokal ng Irisan 🥰	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwE-tujTpsGIgCdUdp4AaABAg	UgwE-tujTpsGIgCdUdp4AaABAg	UC5v7Vmg4QveGOvqjlBdP_dg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6347	@janessapurganan	10 days ago	Good morning!! Go number 1 Benguet. Energetic mv. Congratulations mga kapatid namin..  /  / From kalihiman/ registry lokal Ng Kias Distrito Ng Benguet	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgySNu-rdaZdXd8J5uB4AaABAg	UgySNu-rdaZdXd8J5uB4AaABAg	UCCYCMDeiimBLhf1Fq3Qv7NA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6348	@jrcanja-p2j	10 days ago	Coffee Break muna ☕ 🕙 😂	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw56g1GLBoDeObI6Nt4AaABAg	Ugw56g1GLBoDeObI6Nt4AaABAg	UCykn86Ha46HDPYtEK2KPtkQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6349	@arlynsadsaddarnayla	10 days ago	Proud viewer from lokal ng Baguio City.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwHtYlC1NrHb5VqWvd4AaABAg	UgwHtYlC1NrHb5VqWvd4AaABAg	UCEpebcWdMuh8WoE06IwNIKA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6350	@arlynsadsaddarnayla	10 days ago	Go Benguet🎉🎉🎉 / 💚🤍❤️ / Mula po sa lokal ng Baguio City, full support!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyuyBl9CMuzwIhVpyB4AaABAg	UgyuyBl9CMuzwIhVpyB4AaABAg	UCEpebcWdMuh8WoE06IwNIKA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6351	@arlynsadsaddarnayla	10 days ago	Ang ganda po ng music video! Mula po sa lokal ng Baguio City.💚🤍❤️	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxWXo7vkVF_f4DqO5p4AaABAg	UgxWXo7vkVF_f4DqO5p4AaABAg	UCEpebcWdMuh8WoE06IwNIKA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6352	@arlynsadsaddarnayla	10 days ago	Deserve ng million views! / Go Benguet🎉🎉🎉 / 💚🤍❤️ / Mula po sa lokal ng Baguio City, full support!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw-sHJV0rgOdPKa1eR4AaABAg	Ugw-sHJV0rgOdPKa1eR4AaABAg	UCEpebcWdMuh8WoE06IwNIKA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6353	@arlynsadsaddarnayla	10 days ago	Proud na maging taga-suporta dito sa Baguio. Full support po!💚🤍❤️	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy1NN7Ya7PXU_6RCTd4AaABAg	Ugy1NN7Ya7PXU_6RCTd4AaABAg	UCEpebcWdMuh8WoE06IwNIKA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6354	@arlynsadsaddarnayla	10 days ago	Proud na maging taga-suporta dito sa Baguio. Full support po!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwQ9rWKndzUkNTwiqd4AaABAg	UgwQ9rWKndzUkNTwiqd4AaABAg	UCEpebcWdMuh8WoE06IwNIKA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6355	@kietlynchealseylegaspi756	10 days ago	happy watching po!💗 mula po a lokal ng quezon hill!🥰	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyfsaMGqCCyIpoJPnN4AaABAg	UgyfsaMGqCCyIpoJPnN4AaABAg	UCaGm-l90gkZa4vVocuYpwbg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6356	@kietlynchealseylegaspi756	10 days ago	Happy viewing po, mula po sa lokal ng quezon hilll!!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzjMvSR3IWV_o0pkRJ4AaABAg	UgzjMvSR3IWV_o0pkRJ4AaABAg	UCaGm-l90gkZa4vVocuYpwbg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6357	@kietlynchealseylegaspi756	10 days ago	HAPPY 26TH ANNIVERSARY PO SA LOKAL NG QUEZON HILL, DISTRITO NG BENGUET!! HAPPY VIEWING POOOO🎉❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzLJEh3j9SN7aAUwV14AaABAg	UgzLJEh3j9SN7aAUwV14AaABAg	UCaGm-l90gkZa4vVocuYpwbg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6358	@cherrydevera8251	10 days ago	Hello po sa lahat ng nag oopisina sa distrito ng Benguet / Baguio City	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxsTZmru0lr7i4LAYN4AaABAg	UgxsTZmru0lr7i4LAYN4AaABAg	UCrod3zHPNdFZBv-HyVuLJ3g	Fetched 06/04/2026, 9:00:00 PM GMT+8
6359	@cherrydevera8251	10 days ago	Good morning po sa lahat ng mga manunuod / Baguio City Benguet	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwGGp20je7Lgjw4ab14AaABAg	UgwGGp20je7Lgjw4ab14AaABAg	UCrod3zHPNdFZBv-HyVuLJ3g	Fetched 06/04/2026, 9:00:00 PM GMT+8
6360	@CharmynePelayo	10 days ago	Pagbati po sa local ng camp6 districto ng Benguet	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxZGoSuaF2sk4giO8B4AaABAg	UgxZGoSuaF2sk4giO8B4AaABAg	UCgQVzYQ0MtmmXMrh-mq76WQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6361	@cherrydevera8251	10 days ago	Fight fight fight BENGUET / Lokal ng Baguio City	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxXkNFWMmtV1eMqlqd4AaABAg	UgxXkNFWMmtV1eMqlqd4AaABAg	UCrod3zHPNdFZBv-HyVuLJ3g	Fetched 06/04/2026, 9:00:00 PM GMT+8
6362	@JackieLegaspi-y9u	10 days ago	Happy 26th anniversary po sa ating Lokal QUEZON HILL	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzkvDYa3TVI5dcREll4AaABAg	UgzkvDYa3TVI5dcREll4AaABAg	UC9JeH1Y1DgOPr9l_3fFFAXw	Fetched 06/04/2026, 9:00:00 PM GMT+8
6363	@jaimegabriel2115	10 days ago	Go Benguet from Lokal ng Quezon Hill	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyGUKNwXKn89tP3s6l4AaABAg	UgyGUKNwXKn89tP3s6l4AaABAg	UCoaJINYQMe9Q8GAjCPoVMXQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6364	@jaimegabriel2115	10 days ago	Go Benguet from Lokal ng Quezon Hill	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyvmpiDejsOTJFXs2d4AaABAg	UgyvmpiDejsOTJFXs2d4AaABAg	UCoaJINYQMe9Q8GAjCPoVMXQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6365	@jaimegabriel2115	10 days ago	Go Benguet from Lokal ng Quezon Hill	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxrPBSovpLtIdWDvhl4AaABAg	UgxrPBSovpLtIdWDvhl4AaABAg	UCoaJINYQMe9Q8GAjCPoVMXQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6366	@jemuellontabo4883	10 days ago	Greet morning everyone mga kabagis...from loakan airport....	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwx65A2wLi-8kqtKKJ4AaABAg	Ugwx65A2wLi-8kqtKKJ4AaABAg	UCE6Mt0e_-dMrcKFZGRHA2ew	Fetched 06/04/2026, 9:00:00 PM GMT+8
6367	@marilynlagare9840	10 days ago	God's love / Go Benguet! / Watching from Guisad / District of Benguet!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzsdQUyYkDUYoLkcXB4AaABAg	UgzsdQUyYkDUYoLkcXB4AaABAg	UCWhLcSlaXZEVKvcfe1y_Dvg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6368	@RESTYDUMAGUING	10 days ago	Happy viewing Po proud local ng Gibraltar distrito ng Benguet❤️🫰	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy73cCNQDbJgjgBUyZ4AaABAg	Ugy73cCNQDbJgjgBUyZ4AaABAg	UCoAx0W6YUOSIDBaZnpmbRZA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6369	@jenelynlegaspi5472	10 days ago	Happy 26th anniversary po sa Lokal ng QUEZON HILL💚🤍❤️	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzdta3H9nNo41Xl1-x4AaABAg	Ugzdta3H9nNo41Xl1-x4AaABAg	UCLjU_xM1oUxJ0N9ClfCcPjQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6370	@jenelynlegaspi5472	10 days ago	Magandang umaga po mga kapatid /  / Happy 26th anniversary po sa Lokal ng QUEZON HILL🎉🎉	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyMJxTymCqwZPxa76p4AaABAg	UgyMJxTymCqwZPxa76p4AaABAg	UCLjU_xM1oUxJ0N9ClfCcPjQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6371	@clarkpiloneo6778	10 days ago	Never ending love and support po mula sa lokal ng La Trinidad!!!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwAvcYw4vLgCknCo_F4AaABAg	UgwAvcYw4vLgCknCo_F4AaABAg	UC-rMw-abFKutSmzfhWFDgJw	Fetched 06/04/2026, 9:00:00 PM GMT+8
6372	@clarkpiloneo6778	10 days ago	Happyy Viewing po!!!!! From lokal ng La Trinidad!!!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwT-IZgcn8iP7WoGGJ4AaABAg	UgwT-IZgcn8iP7WoGGJ4AaABAg	UC-rMw-abFKutSmzfhWFDgJw	Fetched 06/04/2026, 9:00:00 PM GMT+8
6373	@jaimegabriel2115	10 days ago	Go Benguet from Lokal ng Quezon Hill	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzBrOMWjiaZSkMVl4p4AaABAg	UgzBrOMWjiaZSkMVl4p4AaABAg	UCoaJINYQMe9Q8GAjCPoVMXQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6374	@JuniceAnntonetteRedoble	10 days ago	Greetingss!! Happy watching po mga kapatid from Locale of Baguio City, District of Benguet!!!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzqv-WvMmkpEirOAht4AaABAg	Ugzqv-WvMmkpEirOAht4AaABAg	UCP_AFj1bmiJwq7OlyfLlncw	Fetched 06/04/2026, 9:00:00 PM GMT+8
6375	@FranceHayes-l9u	10 days ago	💚🤍❤️😍😍😍😍	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzF_8P0PK_QABEDudZ4AaABAg	UgzF_8P0PK_QABEDudZ4AaABAg	UCcRr3qmmoSYQOO5FKDlXRRQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6376	@eliassobrepenagarcia2075	10 days ago	Pagbati po sa aking mga kamaganak Hulipas Garcia Family sa lokal ng Caba, La Union.  / Mula po sa lokal ng Camp7, Distrito ng Benguet	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwlag16d1Yth_OjJLV4AaABAg	Ugwlag16d1Yth_OjJLV4AaABAg	UCJeJeDb3_CmpyFU_WjPVdCA	Fetched 06/04/2026, 9:00:00 PM GMT+8
6377	@FranceHayes-l9u	10 days ago	Go Benguet!happy viewing po mga kapatid💚🤍❤️	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxj9A8n2JQQbB15Uwx4AaABAg	Ugxj9A8n2JQQbB15Uwx4AaABAg	UCcRr3qmmoSYQOO5FKDlXRRQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6378	@gam3rg1rl	10 days ago	Happy viewing po mula sa Lokal ng Megaroyale.  / Greetings po and maraming salamat sa lahat ng nakipagkaisa sa INCMV 2026. District Multimedia, District Music Team, Production Team, Ka Chris and Family from Gib, Ka Willy of BCT, Ka Vangie of Camp John Hay.  / At sa lahat ng mga kapatid sa Benguet na continuously viewing, commenting and supporting. God bless you all po! Love you all po mga kabagis!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwyff7gAes9rhd-oW54AaABAg	Ugwyff7gAes9rhd-oW54AaABAg	UC5IQqBTUAu9qmpEtOMJeRrQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6379	@agudongdencebaylorb.6757	10 days ago	Good afternoon po from Baguio City, Benguet!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwRxGe4QGMc_gf30Gl4AaABAg	UgwRxGe4QGMc_gf30Gl4AaABAg	UCk7OB5KugstrmQSDU7Q4lDQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6380	@agudongdencebaylorb.6757	10 days ago	Sending love and positivity from Baguio City, Benguet!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwnrR-OLzM1kzlOi6p4AaABAg	UgwnrR-OLzM1kzlOi6p4AaABAg	UCk7OB5KugstrmQSDU7Q4lDQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6381	@agudongdencebaylorb.6757	10 days ago	Good vibes only here in Baguio City, Benguet!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwU7kGEXIHU2hTnvD14AaABAg	UgwU7kGEXIHU2hTnvD14AaABAg	UCk7OB5KugstrmQSDU7Q4lDQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6382	@agudongdencebaylorb.6757	10 days ago	Sending smiles from Baguio City, Benguet today!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwad-_ge2NUgrxTJlN4AaABAg	Ugwad-_ge2NUgrxTJlN4AaABAg	UCk7OB5KugstrmQSDU7Q4lDQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6383	@agudongdencebaylorb.6757	10 days ago	Fresh air and good vibes from Baguio City, Benguet!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwA72K0cHq6iFQUBnt4AaABAg	UgwA72K0cHq6iFQUBnt4AaABAg	UCk7OB5KugstrmQSDU7Q4lDQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6384	@lanitorres8012	10 days ago	Fight!fight!fight! Lokal ng hillside.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyGf3kRWbZ_j0cQCLN4AaABAg	UgyGf3kRWbZ_j0cQCLN4AaABAg	UCTTzQ93WliUqRokBR_d4iQQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
6385	@Cha.Prestoza	10 days ago	Let’s fight Benguet!  / - Aurora Hill!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx4dMXdMmIytbcLLex4AaABAg	Ugx4dMXdMmIytbcLLex4AaABAg	UCJtyzfAzuXuJrdJ47hXS3qg	Fetched 06/04/2026, 9:00:00 PM GMT+8
6386	@lanitorres8012	10 days ago	Happy morning mga kapatid mula lokal ng hillside.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyvSeNKqYZKp7iSzvR4AaABAg	UgyvSeNKqYZKp7iSzvR4AaABAg	UCTTzQ93WliUqRokBR_d4iQQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
