No.,Commenter Name,Comment Time,Comment Text,Comment URL,Comment ID,Channel ID,Fetched At
593,@JebrenaUllah,6 hours ago,Good gibraltar,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwZ-9G8--ki3z1YZI14AaABAg,UgwZ-9G8--ki3z1YZI14AaABAg,UCGX6DmgYxhd_tGIriGYEQaA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
594,@ElmerAntipuesto-j8r,6 hours ago,#Camp 7,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgygEletnUcGUlXONpR4AaABAg,UgygEletnUcGUlXONpR4AaABAg,UCTUyU8HILgnsIvJYEUVv71A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
595,@MaribelChagwaten,6 hours ago,"HAPPY BLESSED SUNDAY PO MGA KAPATID. ..AND HAPPY WATCHING PO DIN ...MULA PO SA LOKAL NG PENGED, DISTRITO NG BENGUET PO...😊❤❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxJZGeQnwE3Qwhp5MV4AaABAg,UgxJZGeQnwE3Qwhp5MV4AaABAg,UCAXSXMmqKP_XGyTcp0gMY1A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
596,@meryllsagampod7982,6 hours ago,Go go go Benguet.  /  / Mula sa lokal ng Kias.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwJpQKOaNDuftRnVyZ4AaABAg,UgwJpQKOaNDuftRnVyZ4AaABAg,UCVkLACK3Y8LbTZhVrCb88CA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
597,@JunelaSumayao,6 hours ago,#Benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxD-gGrkhfgyQHxI_p4AaABAg,UgxD-gGrkhfgyQHxI_p4AaABAg,UCE2ECz2btv6G3nFClZ4XHYg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
598,@joselitotomita1029,6 hours ago,Go PNK department  / From Bangho Benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwZ-yyz7FXjm-Dd9ep4AaABAg,UgwZ-yyz7FXjm-Dd9ep4AaABAg,UCyzbu0RN6bsQ88Mspf9VvQQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
599,@relynkimpaoy,6 hours ago,#safety officer Sayatan,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyZ9IQVykYa6_dgmch4AaABAg,UgyZ9IQVykYa6_dgmch4AaABAg,UCeoxtZ2OnXmB3ybofdNpCmg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
600,@sheilamainitchangiwan732,6 hours ago,Happy viewing mga kapatid😊 / #safety officers 🇮🇹😍,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzO5qqh8E18rdFUW794AaABAg,UgzO5qqh8E18rdFUW794AaABAg,UCUM5eBaDFzPNHrqxhT8MAVg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
601,@godoybenidictjohn7654,6 hours ago,#lets go go benguet /  / Norcar ❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyAoLSxNNEIOF-bsll4AaABAg,UgyAoLSxNNEIOF-bsll4AaABAg,UCB42ziNyHQV4YV2qJwFrUiQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
602,@Jonnerguilod,6 hours ago,Let's Go Benguet  / Benguet 🔛🔝 /  / Lokal ng Baguio City,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzw6ZG2GHJ0Jolsyct4AaABAg,Ugzw6ZG2GHJ0Jolsyct4AaABAg,UCUziou_rMXx7lIZ3VI2K55Q,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
603,@godoybenidictjohn7654,6 hours ago,# incmvbenguet / # fightfightfight,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzYRZ6oeEJ02kyajHN4AaABAg,UgzYRZ6oeEJ02kyajHN4AaABAg,UCB42ziNyHQV4YV2qJwFrUiQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
604,@godoybenidictjohn7654,6 hours ago,# norcar 😊,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzmNwKXs2BMmyJ0BZ14AaABAg,UgzmNwKXs2BMmyJ0BZ14AaABAg,UCB42ziNyHQV4YV2qJwFrUiQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
605,@Jonnerguilod,6 hours ago,Binhi District Officer's  /  / Lokal ng Baguio City,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxLWT3SQ3APgxrmIfJ4AaABAg,UgxLWT3SQ3APgxrmIfJ4AaABAg,UCUziou_rMXx7lIZ3VI2K55Q,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
606,@JebrenaUllah,6 hours ago,Gibraltar ok po,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwBwQs-VTA95evIJCh4AaABAg,UgwBwQs-VTA95evIJCh4AaABAg,UCGX6DmgYxhd_tGIriGYEQaA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
607,@Rowena-o3k,7 hours ago,Magandang tanghali po sa ating lahat! Watching from Lokal ng LOAKAN AIRPORT. Pagbati po sa aming KD at DRC! Go Benguet! -Kalihiman/Registry,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyt7UWMJGGboXFUBId4AaABAg,Ugyt7UWMJGGboXFUBId4AaABAg,UCx6fTehTTuj3buUmPJUoB-g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
608,@laniejulianjose3792,7 hours ago,Happy viewing po... From Lokal ng Kias Distrito ng Benguet.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwYwHhO1maORTpncc54AaABAg,UgwYwHhO1maORTpncc54AaABAg,UCV66R3TaXErJJ8Se6SJOmcA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
609,@Jacky-x4r6f,7 hours ago,Happy viewing.. #benguet safety,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyZJwdkTKwf7KEdgRR4AaABAg,UgyZJwdkTKwf7KEdgRR4AaABAg,UCPLJEfLe3eVFfbc8p5qA5PA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
610,@kimmieson5621,7 hours ago,#INCMVBenguetGod'sLove /  / From Lokal ng Kias Distrito ng Benguet ❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxpdxE9ntq4T59z6y94AaABAg,UgxpdxE9ntq4T59z6y94AaABAg,UC_xpPQ8QQ0whKaH_oGDMMww,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
611,@denvertuggadcachero1476,7 hours ago (edited),happy viewing po,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyZJwdkTKwf7KEdgRR4AaABAg.AXAoEVYFjAPAXAoZ57cq8c,UgyZJwdkTKwf7KEdgRR4AaABAg.AXAoEVYFjAPAXAoZ57cq8c,UCxBe3aUv8-9TexGjraB3Vmw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
612,@musicoclassic8489,7 hours ago,Mainit na pagbati ng maligayang panonood mula sa Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwhkLQc7nAlpghgljZ4AaABAg,UgwhkLQc7nAlpghgljZ4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
613,@ValentinBalmonte,7 hours ago,Tuloy lng panonood mga kptid philex benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxu7_PhFc_XCq00aAh4AaABAg,Ugxu7_PhFc_XCq00aAh4AaABAg,UC3xoaoK2u01Wt-CTyQpm7Cg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
614,@danielsangalang4416,7 hours ago,Sa Kapisanang KADIWA sa Lokal Ng Baguio City ay taos pusong sumusuporta sa entry ng BENGUET sa INCMV.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyjyNZCYYWhvqD5Q9B4AaABAg,UgyjyNZCYYWhvqD5Q9B4AaABAg,UCd83g5cGg_Es6Qyl02u7jdw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
615,@mimi0512-c9f,7 hours ago,Watching from lokal ng kias distrito ng benguet ❤❤❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwVPe_Oeoxd55OEIwh4AaABAg,UgwVPe_Oeoxd55OEIwh4AaABAg,UCsjkluVAr5o-sQqUNwR_MZg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
616,@musicoclassic8489,7 hours ago,Nawa’y maging puno ng inspirasyon ang inyong araw mula sa Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyMvgGEQaOfgM46bAN4AaABAg,UgyMvgGEQaOfgM46bAN4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
617,@musicoclassic8489,7 hours ago,Masayang panonood kasama ang buong pamilya mula sa Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzjcFdz-z4Lkv64q9x4AaABAg,UgzjcFdz-z4Lkv64q9x4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
618,@princejordandemesa6655,7 hours ago,Viewing nonstop with love from La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxY7CfsH7aI6eFf6Ht4AaABAg,UgxY7CfsH7aI6eFf6Ht4AaABAg,UCTnv5sUCrpmP6-jNeVhhkIQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
619,@musicoclassic8489,7 hours ago,Enjoy po at maraming salamat mula sa Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw_--uFsa5dXOrAn_d4AaABAg,Ugw_--uFsa5dXOrAn_d4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
620,@bernadetteligew9074,7 hours ago,❤❤❤good afternoon sa lahat / #kias,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyn0bk831dhYp6VEKF4AaABAg,Ugyn0bk831dhYp6VEKF4AaABAg,UC6vn09nux_X-v6--dq0mSGQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
621,@clarkpiloneo6778,7 hours ago,Happyyy viewingg po mulaa po sa lokal ng La Trinidad!!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx2Y4kg6ehfNwyDj-V4AaABAg,Ugx2Y4kg6ehfNwyDj-V4AaABAg,UC-rMw-abFKutSmzfhWFDgJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
622,@musicoclassic8489,7 hours ago,Nawa’y mapuno ng saya ang inyong panonood mula sa Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugweqs7CaO4ddjhMaXJ4AaABAg,Ugweqs7CaO4ddjhMaXJ4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
623,@janelldemesa4523,7 hours ago,Nonstop viewing support straight from La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgziW4-LnzACg0o94Sl4AaABAg,UgziW4-LnzACg0o94Sl4AaABAg,UCymIRUsc5lE72zbovsrcnnQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
624,@princejordandemesa6655,7 hours ago,Proud viewers from La Trinidad are here.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw7FFoMmm_tC3csnm94AaABAg,Ugw7FFoMmm_tC3csnm94AaABAg,UCTnv5sUCrpmP6-jNeVhhkIQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
625,@ezrah8637,7 hours ago,HELLO PO SA LAHAT 😊 PAGBATI PO MULA SA LOKAL NG BAGUIO CITY! ❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwmRwf3_QgVcMbmY694AaABAg,UgwmRwf3_QgVcMbmY694AaABAg,UCoIa8U2n-EOwrHviBH3s7mQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
626,@princejordandemesa6655,7 hours ago,La Trinidad viewers are united in support.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzDKWf40aIltoVZB5F4AaABAg,UgzDKWf40aIltoVZB5F4AaABAg,UCTnv5sUCrpmP6-jNeVhhkIQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
627,@princejordandemesa6655,7 hours ago,La Trinidad keeps viewing and supporting nonstop.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxQdJud-9HWMposE9R4AaABAg,UgxQdJud-9HWMposE9R4AaABAg,UCTnv5sUCrpmP6-jNeVhhkIQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
628,@Julskie28,7 hours ago,Happy lunch po sa ating lahat! /  / Let's Go Benguet 🎉 /  / From KADIWAs of benguet  / Lokal ng Guisad❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyyaQyiDJLncclWDEB4AaABAg,UgyyaQyiDJLncclWDEB4AaABAg,UC1nz0UiWHV8lyoQdZtJejeg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
629,@ericsamson8001,7 hours ago,❤❤❤From the big rock of Benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzDAy5ot4bcE8kHSdN4AaABAg,UgzDAy5ot4bcE8kHSdN4AaABAg,UCXhCdvOECDr5bIw_BF4-NGw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
630,@maritesstalledo8924,7 hours ago,Love watching po mula sa lokal ng Megaroyale distrito ng Benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwYRbmyCPenXIIVHmt4AaABAg,UgwYRbmyCPenXIIVHmt4AaABAg,UCXrFwU9B905gqc5sVTbxukg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
631,@princejordandemesa6655,7 hours ago,Sending positive vibes from La Trinidad viewers.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxeH6GXTeTyQqNcTHV4AaABAg,UgxeH6GXTeTyQqNcTHV4AaABAg,UCTnv5sUCrpmP6-jNeVhhkIQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
632,@dendedhero2465,7 hours ago,Shout out po sa lahat ng mga Safety Officers,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxT5-t6zwtPuvklFv14AaABAg,UgxT5-t6zwtPuvklFv14AaABAg,UCT6YItZeKZ1rF1ZQL1bC5zw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
633,@princejordandemesa6655,7 hours ago,More viewing power from La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx-If0a0KLDnoHSb954AaABAg,Ugx-If0a0KLDnoHSb954AaABAg,UCTnv5sUCrpmP6-jNeVhhkIQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
634,@denvertuggadcachero1476,7 hours ago,Happy viewing po sa inyo / #BenguetSafety,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxT5-t6zwtPuvklFv14AaABAg.AXAoNKNTNt8AXAr2yMISYi,UgxT5-t6zwtPuvklFv14AaABAg.AXAoNKNTNt8AXAr2yMISYi,UCxBe3aUv8-9TexGjraB3Vmw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
635,@alexissumilep-akitan,7 hours ago,patuloy na suporta mula po sa kalihiman at registry section ng lokal ng Quezon Hill ..magandang umaga po sa ating lahat,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzFUnHnmgnDL6Sp5Ih4AaABAg,UgzFUnHnmgnDL6Sp5Ih4AaABAg,UCjLw8KfZA1ZX3DYq3aCogsQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
636,@princejordandemesa6655,7 hours ago,Sending positive vibes from La Trinidad viewers.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx0S9mvYBwNhikgvW14AaABAg,Ugx0S9mvYBwNhikgvW14AaABAg,UCTnv5sUCrpmP6-jNeVhhkIQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
637,@princejordandemesa6655,7 hours ago,Viewing from La Trinidad with love and support,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxi7Z9tMrGDv2FHX6Z4AaABAg,Ugxi7Z9tMrGDv2FHX6Z4AaABAg,UCTnv5sUCrpmP6-jNeVhhkIQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
638,@ambrosioanofojr4444,7 hours ago,Happy Lunch po! / -kadiwa at lokal ng Norcar,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwvyNUQSDiAwlFRt1x4AaABAg,UgwvyNUQSDiAwlFRt1x4AaABAg,UCQACOM5LJpxnKpV1DM1bwew,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
639,@DenverCachero,7 hours ago,Happy viewing po sa inyong lahat lalo na po sa mga Safety Officers / #Benguet Safety,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyCe2TDD_PebXLPn714AaABAg,UgyCe2TDD_PebXLPn714AaABAg,UCDpldB524aqvBlcn0tL-XgQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
640,@victoriam.melendez5811,7 hours ago,"Greetings from lokal ng Guisad,distrito ng Benguet",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw5BpyPFIw95uUgsyx4AaABAg,Ugw5BpyPFIw95uUgsyx4AaABAg,UCwXpuJERnZBbroCreHb-kfw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
641,@ShekainaResuello,7 hours ago,Happy viewing from lokal ng Quezon hill district of Benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyxDhwpR25JE-gYSnF4AaABAg,UgyxDhwpR25JE-gYSnF4AaABAg,UCUC3l9d06YeHmUKXAOMmS3Q,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
642,@ericsamson8001,7 hours ago,Happy viewing po from Lokal ng Gibraltar,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwpcU8T2qylxkpHHlZ4AaABAg,UgwpcU8T2qylxkpHHlZ4AaABAg,UCXhCdvOECDr5bIw_BF4-NGw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
643,@johnreylucio8970,7 hours ago,"Happy Watching po sa lhat, Mula po sa lokal ng  La Trinidad ❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzc9HfcVGZJzB5enU14AaABAg,Ugzc9HfcVGZJzB5enU14AaABAg,UCNMupRD4ySrN336KZpy29OA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
644,@princejordandemesa6655,7 hours ago,Viewing and sharing from La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx_anJ-FiwPTgwJjWd4AaABAg,Ugx_anJ-FiwPTgwJjWd4AaABAg,UCTnv5sUCrpmP6-jNeVhhkIQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
645,@FortunatoDamiseljr,7 hours ago,Happy viewing po mula po sa lokal ng guisad distrito ng benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzPxo7MA_WFPb85ocF4AaABAg,UgzPxo7MA_WFPb85ocF4AaABAg,UCL3tKR0LuycUopTvypLaI-g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
646,@janelldemesa4523,7 hours ago,Endless viewing love from La Trinidad forever.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyN7LC_N0GIBnSrdgd4AaABAg,UgyN7LC_N0GIBnSrdgd4AaABAg,UCymIRUsc5lE72zbovsrcnnQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
647,@janelldemesa4523,7 hours ago,Strong viewing support from La Trinidad locals.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy3Gn9ITSvx7F0n08B4AaABAg,Ugy3Gn9ITSvx7F0n08B4AaABAg,UCymIRUsc5lE72zbovsrcnnQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
648,@jhonejushdelacruz6710,7 hours ago,Pagbati po mula sa lokal ng La Trinidad! ❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzcl7_S4Ig3WGktaMV4AaABAg,Ugzcl7_S4Ig3WGktaMV4AaABAg,UCDTfJS_e7_UVpYsFdtAWzVw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
649,@janelldemesa4523,7 hours ago,Greetings from viewing supporters in La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx5XGkcu8wb33gO6EB4AaABAg,Ugx5XGkcu8wb33gO6EB4AaABAg,UCymIRUsc5lE72zbovsrcnnQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
650,@JoshbactaoUllah,7 hours ago,Happy viewing po registry  Kalihiman Benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxYPDEd36dhhx4lwZd4AaABAg,UgxYPDEd36dhhx4lwZd4AaABAg,UC7tKal8tJxgoG20ZSA1IevA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
651,@JurnalynAcosta-ut4xy,7 hours ago,"Happy viewing po sa lahat ng mga kapatid,mula po sa lokal ng Camp 6 Distrito ng Benguet❤ / #lokalsafetyofficer / #fight💪fight💪💪",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzFF8HmxSxkEBcJcdR4AaABAg,UgzFF8HmxSxkEBcJcdR4AaABAg,UCw96GN5Q7SaZElejFOjo32A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
652,@musicoclassic8489,7 hours ago,Isang mapayapang panonood mula sa Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy4NNUNWaDGmQABdt54AaABAg,Ugy4NNUNWaDGmQABdt54AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
653,@denvertuggadcachero1476,7 hours ago,Happy Viewing po sa inyo / #BenguetSafety,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzFF8HmxSxkEBcJcdR4AaABAg.AXAo5j-dwg7AXAqy_sMep1,UgzFF8HmxSxkEBcJcdR4AaABAg.AXAo5j-dwg7AXAqy_sMep1,UCxBe3aUv8-9TexGjraB3Vmw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
654,@KRISTINEAISELGIPANGILINAN,7 hours ago,"Happy 51k views!  /  / Happy viewing po! Mula po sa lokal ng Baguio City,Benguet! 🎉❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwsmH95EhA56RVLneF4AaABAg,UgwsmH95EhA56RVLneF4AaABAg,UCh_I7pYe6wp5-0ZmLbAP2Iw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
655,@janelldemesa4523,7 hours ago,Viewing with pride from La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxDm1QGF85yJJNSzEZ4AaABAg,UgxDm1QGF85yJJNSzEZ4AaABAg,UCymIRUsc5lE72zbovsrcnnQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
656,@janelldemesa4523,7 hours ago,Viewing with friends from La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxmmvPN1IqUBFD2wnp4AaABAg,UgxmmvPN1IqUBFD2wnp4AaABAg,UCymIRUsc5lE72zbovsrcnnQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
657,@princejordandemesa6655,7 hours ago,Sending support while viewing from La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzRLj_BfLuRx9uSCl54AaABAg,UgzRLj_BfLuRx9uSCl54AaABAg,UCTnv5sUCrpmP6-jNeVhhkIQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
658,@danielsangalang4416,7 hours ago,Go go go BENGUET!!! /  / BAGUIO CITY,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzrB1JpZNy5nATs2Il4AaABAg,UgzrB1JpZNy5nATs2Il4AaABAg,UCd83g5cGg_Es6Qyl02u7jdw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
659,@musicoclassic8489,7 hours ago,Masayang panonood po at ingat palagi mula sa Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzbB8s14boGRPGGeAB4AaABAg,UgzbB8s14boGRPGGeAB4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
660,@musicoclassic8489,7 hours ago,Isang makahulugang panonood mula sa Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwTCiSu-DaGg14YBRV4AaABAg,UgwTCiSu-DaGg14YBRV4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
661,@tayabanrt,7 hours ago,Enjoying this Music Video again. Watching from lokal ng La Trinidad 🎉🎉🎉🎉,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwbIpvyUdpcQ6ix4i94AaABAg,UgwbIpvyUdpcQ6ix4i94AaABAg,UCCpOKu7HxJqnWctZ5fG9DZg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
662,@jhonejushdelacruz6710,7 hours ago,Enjoy watching po from locale of La Trinidad ❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzsU9imxYzbeck7ebZ4AaABAg,UgzsU9imxYzbeck7ebZ4AaABAg,UCDTfJS_e7_UVpYsFdtAWzVw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
663,@clarkpiloneo6778,7 hours ago,"Mula po sa lokal ng La Trinidad, sendingg support and lovee po!",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxfC6GJBG1uPdYCGQB4AaABAg,UgxfC6GJBG1uPdYCGQB4AaABAg,UC-rMw-abFKutSmzfhWFDgJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
664,@clarkpiloneo6778,7 hours ago,Maligayang pagbati po mula sa La Trinidad!!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxHVuYV_TQlOI11IDF4AaABAg,UgxHVuYV_TQlOI11IDF4AaABAg,UC-rMw-abFKutSmzfhWFDgJw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
665,@musicoclassic8489,7 hours ago,Happy watching and keep smiling mula sa Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwC9TPY-whp1T4NGCN4AaABAg,UgwC9TPY-whp1T4NGCN4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
666,@benitoislao3698,7 hours ago,Happy viewing mga kapatid. Mula po sa Lokal Ng Balakbak.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwfmkFapWrbvgXZZnx4AaABAg,UgwfmkFapWrbvgXZZnx4AaABAg,UC-eD948AbsCFKOY7UHVIACQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
667,@janelldemesa4523,7 hours ago,La Trinidad sends endless support and viewing.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy1mNYR4s_s-fx3KBh4AaABAg,Ugy1mNYR4s_s-fx3KBh4AaABAg,UCymIRUsc5lE72zbovsrcnnQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
